Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URL,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024/11/3 23:21,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853095091415498848/video/1,Video,https://video.twimg.com/amplify_video/1853094983978659840/vid/avc1/1080x1080/46I3PkLnNbVAjKs7.mp4?tag=16,2024-11-03 23-21-vid_80.mp4,"November 5 is Election Day. 

Let’s turn the page on Donald Trump. https://t.co/jd8DDI4NRP",32262,8743,4681
2024/11/3 9:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852885938419925371/photo/1,Image,https://pbs.twimg.com/media/GbbF7Lga4AAWuuk.png,2024-11-03 09-30-img_85.jpg,"We know having a child is expensive.

As president, I will expand the Child Tax Credit to $6,000 for the first year of a child's life—helping families buy things like a car seat, clothes, or crib. https://t.co/thjHMKi3VL",9234,2644,3419
2024/11/3 7:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852848209648824828/photo/1,Image,https://pbs.twimg.com/media/GbajnD3aYAA16ng.png,2024-11-03 07-00-img_87.jpg,"When Congress passes a law to restore reproductive freedom, as president, I will proudly sign it into law. https://t.co/Tr3Y25jphU",10536,2946,3102
2024/11/3 10:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852901102343098794/video/1,Video,https://video.twimg.com/amplify_video/1852901016599232512/vid/avc1/1080x1920/5fqnuhyjWDPNVQxt.mp4?tag=16,2024-11-03 10-30-vid_84.mp4,"For the people, always. https://t.co/zQOicIAgqG",33460,5734,3707
2024/11/3 5:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852831825774678310/photo/1,Image,https://pbs.twimg.com/media/GbaUtahawAAexeL.png,2024-11-03 05-55-img_89.jpg,"I was attorney general of a border state. Strengthening our border is not new to me. 

As president, I will sign the bipartisan border security bill that will add 1,500 border agents, stem the flow of fentanyl, and secure our border. https://t.co/0kBTFkNyU1",7603,2475,6148
2024/11/3 8:54,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852876936046850309/video/1,Video,https://video.twimg.com/amplify_video/1852876850714095617/vid/avc1/1080x1080/XVJidVJ9NZ2_Sw3r.mp4?tag=16,2024-11-03 08-54-vid_86.mp4,Trump is unhinged. https://t.co/Jfsod7l0xN,14941,3471,3927
2024/11/3 4:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852802918996430947/photo/1,Image,https://pbs.twimg.com/media/GbZ6azSaAAAn6SR.png,2024-11-03 04-00-img_91.jpg,"I will cut taxes for more than 100 million Americans to support working and middle-class families.

I come from the middle class, and I will never forget where I come from. https://t.co/sCowr4scn0",6627,1984,3470
2024/11/3 22:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853074989257220383/video/1,Video,https://video.twimg.com/amplify_video/1853074715071713280/vid/avc1/1080x1920/WTwx6DexQrlLMesm.mp4?tag=16,2024-11-03 22-01-vid_82.mp4,"On behalf of our children, grandchildren, and all of those who have sacrificed for our freedom—let’s write the next great chapter in the most extraordinary story ever told. 

https://t.co/VbrfuqVy9P https://t.co/ADIXsFEwBl",19898,7407,3924
2024/11/3 3:06,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852789295527944485/photo/1,Image,https://pbs.twimg.com/media/GbZuB0_aEAAd9u_.jpg,2024-11-03 03-06-img_93.jpg,"I love you, Georgia. https://t.co/xnQLB0ZPJY",244220,17587,10877
2024/11/3 0:50,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852755158884585551/video/1,Video,https://video.twimg.com/amplify_video/1852755051930112000/vid/avc1/1080x1920/KtX29pdMNeR70sEi.mp4?tag=16,2024-11-03 00-50-vid_95.mp4,"There's still time to make a plan to vote. Thank you for your support and for spreading the word, @IAmCardiB. https://t.co/liXnCLUouQ",40833,6663,7593
2024/11/3 3:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852795022296363461/video/1,Video,https://video.twimg.com/amplify_video/1852794811142828032/vid/avc1/1080x1350/HlGPlah2QvANdQSh.mp4?tag=16,2024-11-03 03-28-vid_92.mp4,"Atlanta, we are the promise of America. 

Let's get out there and vote. https://t.co/OhhFyVfoc4",19374,4023,2542
2024/11/2 22:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852712419761565853/video/1,Video,https://video.twimg.com/amplify_video/1852712334235447297/vid/avc1/1080x1920/M3RBUfJlql_Oy56g.mp4?tag=16,2024-11-02 22-00-vid_97.mp4,"Mark, thanks for getting out the vote for your Auntie Kamala. https://t.co/NDBJn82P66",38940,5143,2762
2024/11/2 20:20,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852687121573662940/photo/1,Image,https://pbs.twimg.com/media/GbYRGhnW4AArGvx.jpg,2024-11-02 20-20-img_99.jpg,"Three days—your voice matters, and your vote can make a difference. https://t.co/VbrfuqVy9P https://t.co/NPmxWyhi9Q",32292,5473,3285
2024/11/3 1:02,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852758190074532216/video/1,Video,https://video.twimg.com/amplify_video/1852757664146821120/vid/avc1/1920x1080/VP1awT34LYow3xDP.mp4?tag=16,2024-11-03 01-02-vid_94.mp4,"I’m asking for your vote because as president, I will get up every day and fight for the American people. https://t.co/lp4bj90zvn",51741,13169,13499
2024/11/2 23:02,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852728019338617262/video/1,Video,https://video.twimg.com/amplify_video/1852727871137062912/vid/avc1/1080x1350/ppJJl-mCowhT7d_Y.mp4?tag=16,2024-11-02 23-02-vid_96.mp4,"I will be a president for all Americans. 

Together, we win: https://t.co/ZaRpcqNdUT https://t.co/tUnvH79jhm",13066,3295,3624
2024/11/2 12:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852561301458862145/photo/1,Image,https://pbs.twimg.com/media/GbWeq1RXYAAjST8.jpg,2024-11-02 12-00-img_101.jpg,I will be a president for all Americans. https://t.co/XkUNt572lI,403382,40134,25597
2024/11/2 19:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852680830096642351/photo/1,Image,https://pbs.twimg.com/media/GbYLYTdXcAAMwMN.jpg,2024-11-02 19-55-img_100.jpg,"I pledge to be a president for all Americans. Let's get to work and not be afraid of having a little joy. 

https://t.co/ZaRpcqNdUT https://t.co/coKNfj0pkY",17583,4025,3251
2024/11/2 11:23,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852552045036781758/video/1,Video,https://video.twimg.com/amplify_video/1852551959900725248/vid/avc1/1080x1920/zPZhOB7yDs1U60e3.mp4?tag=16,2024-11-02 11-23-vid_103.mp4,"Thank you, Adrien and @IAmCardiB, for joining me in Milwaukee. https://t.co/SghmKMm7Y9",35751,4464,2969
2024/11/2 11:27,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852553030622663091/video/1,Video,https://video.twimg.com/amplify_video/1852552966181376000/vid/avc1/1080x1350/TjpY1YswEgC76XyS.mp4?tag=16,2024-11-02 11-27-vid_102.mp4,"It's either Donald Trump walking into the Oval Office with his enemies list, or me with my to-do list. And I'm a hard worker. https://t.co/o5z4R12REJ",38357,8327,11289
2024/11/2 8:44,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852512169838911754/video/1,Video,https://video.twimg.com/amplify_video/1852512042583724032/vid/avc1/1080x1350/rEMpwWNohyHPzT7i.mp4?tag=16,2024-11-02 08-44-vid_104.mp4,"I'm asking for your vote, and here is my pledge to you: https://t.co/cLJ3LVCWc5",36768,8388,5514
2024/11/2 6:35,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852479593250177493/video/1,Video,https://video.twimg.com/amplify_video/1852479486807183360/vid/avc1/1080x1920/sbo2YD35awVnFxEf.mp4?tag=16,2024-11-02 06-35-vid_107.mp4,"Homeownership is out of reach for too many Americans. 

I will cut housing costs by working with the private sector to cut red tape and build 3 million homes, providing first-time homebuyers $25,000 in down payment assistance, and cracking down on corporate landlords. https://t.co/ckRW5NpMoO",9419,2733,4615
2024/11/2 6:50,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852483366781596098/video/1,Video,https://video.twimg.com/amplify_video/1852483260611284992/vid/avc1/1080x1920/sI5SBFgg1A3Dv7Iu.mp4?tag=16,2024-11-02 06-50-vid_106.mp4,Congratulations @Dodgers! https://t.co/UgsZcSjzk5,47121,5912,3598
2024/11/2 6:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852472027749196125/video/1,Video,https://video.twimg.com/amplify_video/1852471941526925312/vid/avc1/720x900/k27dQFx33pOx8GWH.mp4?tag=16,2024-11-02 06-05-vid_108.mp4,Donald Trump has been a union buster his entire career. https://t.co/zeWoBbzwXD,11585,3314,2098
2024/11/2 5:35,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852464452722950374/video/1,Video,https://video.twimg.com/amplify_video/1852464386905948160/vid/avc1/1080x1920/CQ6hqxe0Y3Xo_Ird.mp4?tag=16,2024-11-02 05-35-vid_109.mp4,"Listen to @JLO: Your vote is your voice. 

Let’s get loud. https://t.co/VbrfuqVy9P https://t.co/MiAIiBGhyY",51090,9143,20377
2024/11/2 3:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852435512650297710/video/1,Video,https://video.twimg.com/amplify_video/1852435447261048832/vid/avc1/1080x1350/PGJSG1ZcAMEpIYYK.mp4?tag=16,2024-11-02 03-40-vid_110.mp4,"I visited a Philly barber shop for a conversation about all that’s at stake in this election—especially for Black men. 

Watch our full conversation: https://t.co/zs7DIRTzfS https://t.co/SIn0Qwqz8o",9079,2781,1997
2024/11/6 5:27,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853912009613488539/video/1,Video,https://video.twimg.com/amplify_video/1853911924372561920/vid/avc1/1080x1920/lKUSpc8UnvCRlsp5.mp4?tag=16,2024-11-06 05-27-vid_4.mp4,"Let’s chart a new way forward, together: https://t.co/VbrfuqVy9P https://t.co/dFZ9hz0P0Y",30943,4567,3778
2024/11/6 1:12,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853847806244524277/photo/1,Image,https://pbs.twimg.com/media/GbowvOyWQAA1fnm.jpg,2024-11-06 01-12-img_10.jpg,"We are finishing this campaign as we started: with optimism, with energy, and with joy. https://t.co/lzoEr5g3GR",311017,20933,11899
2024/11/5 4:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853538990147715347/photo/1,Image,https://pbs.twimg.com/media/GbkX3zDXYAAOF5m.png,2024-11-05 04-45-img_45.jpg,"I am a gun owner, and I believe we can protect the Second Amendment while also passing gun safety laws. 

We need to reinstate the assault weapons ban and pass universal background checks, safe storage laws, and red flag laws to keep our children and communities safe. https://t.co/1863BArzk1",14854,3870,4894
2024/11/5 0:17,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853471551695282358/photo/1,Image,https://pbs.twimg.com/media/GbjaiWqWgAAXvR9.png,2024-11-05 00-17-img_56.jpg,"We have capped insulin at $35/month and prescription drug costs at $2,000/year for seniors.

As president, I will continue to take on Big Pharma to make prescriptions more affordable—and we will cap the costs of insulin and prescription drugs for all Americans. https://t.co/4kGolPnMCp",7111,2221,2279
2024/11/5 6:23,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853563711631290445/photo/1,Image,https://pbs.twimg.com/media/GbkuWuAWAAA1uRK.jpg,2024-11-05 06-23-img_44.jpg,"Michigan, are you ready for one of the most consequential elections of our lifetime?

Make your voices heard: https://t.co/VbrfuqVy9P https://t.co/jY6PBZAkIC",9893,2151,1712
2024/11/5 3:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853526475577692518/photo/1,Image,https://pbs.twimg.com/media/GbkMc3OWUAAkmH-.jpg,2024-11-05 03-55-img_48.jpg,"Pennsylvania: Let’s win this.

https://t.co/hgrnsUe1W0 https://t.co/q1gHMCYrBc",35114,5202,2459
2024/11/4 6:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853195722864132590/photo/1,Image,https://pbs.twimg.com/media/GbffrAUawAA22Xv.png,2024-11-04 06-01-img_67.jpg,"I will legalize recreational marijuana, break down unjust legal barriers, and create opportunities for all Americans to succeed in this new industry. https://t.co/MuzCIpr3oP",127814,17554,15849
2024/11/4 5:33,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853188723216646650/video/1,Video,https://video.twimg.com/amplify_video/1853188658662461440/vid/avc1/1080x1920/1OvBen8zTwOtxT_k.mp4?tag=16,2024-11-04 05-33-vid_68.mp4,"Georgia, every single vote makes a difference. 

Make sure your voice is heard: https://t.co/VbrfuqVy9P https://t.co/6fUos05xOj",8452,2446,1520
2024/11/4 3:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853157730963292211/photo/1,Image,https://pbs.twimg.com/media/Gbe9HmZagAAs1UN.png,2024-11-04 03-30-img_76.jpg,"I will expand the startup tax deduction tenfold to $50,000 so aspiring entrepreneurs and small business owners have the capital and security to get their dreams off the ground. https://t.co/4U8bbRiWk3",5370,1654,2546
2024/11/4 5:08,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1853182494079898030/photo/1,Image,https://pbs.twimg.com/media/GbfSZu-aEAAVpv9.jpg,2024-11-04 05-08-img_72.jpg,"As president, I will bring a new generation of leadership.

I will take on price gouging and bring down the cost of groceries, housing, and prescription drugs. I will fight for your freedom to make your own choices, and I will protect your health care and Social Security https://t.co/M9y8nVkWtN",407,122,156
2024/11/3 6:07,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852834912375574817/video/1,Video,https://video.twimg.com/amplify_video/1852834824920461312/vid/avc1/1080x1920/0MwG3L9LFrP3TB1-.mp4?tag=16,2024-11-03 06-07-vid_88.mp4,"I trust the women of America to make decisions about their own bodies.  

Trump does not. https://t.co/hV3ANNSOyI",12196,3131,3693
2024/11/3 5:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852828115656974809/video/1,Video,https://video.twimg.com/amplify_video/1852828029984399360/vid/avc1/1080x1920/JGJ_vzBX4_vRKav6.mp4?tag=16,2024-11-03 05-40-vid_90.mp4,"Michigan, let’s get out and vote for a brighter future: https://t.co/VbrfuqVy9P https://t.co/G0FxZxyu7b",7847,2044,1483
2024/11/2 7:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852499683064594550/video/1,Video,https://video.twimg.com/amplify_video/1852499618384220160/vid/avc1/1080x1350/8GhzBVkx883wk7DG.mp4?tag=16,2024-11-02 07-55-vid_105.mp4,"Wisconsin, thank you for making your voices heard.

Join them: https://t.co/VbrfuqVy9P https://t.co/sH57erJvkY",13248,2761,1743
2024/11/2 21:02,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852697758559277331/video/1,Video,https://video.twimg.com/amplify_video/1852697673129771008/vid/avc1/1080x1920/_ipE9pjz7s6yfbz5.mp4?tag=16,2024-11-02 21-02-vid_98.mp4,"Our nation’s housing supply is too low, and your rent is too high. 

My plan will fix it. I’ll work to cut red tape to build more homes and crack down on corporate landlords. https://t.co/WUGKoMvtlk",14528,3891,6835
2024/11/2 1:00,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852395309000733048/photo/1,Image,https://pbs.twimg.com/media/GbUHswxWgAAyqqi.jpg,2024-11-02 01-00-img_112.jpg,"I love this country with all my heart.

And I believe in its promise—because I’ve lived it.

I grew up as a child of the Civil Rights Movement. My parents would take me to marches when I was a toddler, where crowds of people of all races, faiths, and walks of life came together https://t.co/oEfh7cFBys",47340,9726,9822
2024/11/2 0:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852381384892981719/photo/1,Image,https://pbs.twimg.com/media/GbT7CSgXcAAKacw.jpg,2024-11-02 00-05-img_113.jpg,"I love our country with all my heart, and I believe in its promise because I've lived it. https://t.co/S6e6w2eBwR",13740,4080,3447
2024/11/1 20:04,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852320707197227026/photo/1,Image,https://pbs.twimg.com/media/GbTD2ZVWIAAWRMn.jpg,2024-11-01 20-04-img_115.jpg,"Election Day is in four days. 

Don't wait—make a plan to vote. We are in this together. https://t.co/VbrfuqVy9P https://t.co/YSrAmhrxpg",16527,3882,3396
2024/11/2 2:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852414149596250391/video/1,Video,https://video.twimg.com/amplify_video/1852414064212721664/vid/avc1/1080x1920/I3bD5LDsOOYyqUdp.mp4?tag=16,2024-11-02 02-15-vid_111.mp4,"I see the promise of America in our children.

Let us fight for this beautiful country we love—for them. https://t.co/lkX2JfEC2j",16318,4398,3285
2024/11/1 21:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852342512054047040/video/1,Video,https://video.twimg.com/amplify_video/1852342363470864384/vid/avc1/1920x1080/g2u0j_8Ku6kugVTN.mp4?tag=16,2024-11-01 21-30-vid_114.mp4,"When we fight, we win. 

And we need you in this fight with us. Become a volunteer in our final weekend of this campaign: https://t.co/ZaRpcqNdUT https://t.co/APgaxgvrqa",9630,2642,1986
2024/11/1 10:25,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852175103833809113/video/1,Video,https://video.twimg.com/amplify_video/1852174976339652608/vid/avc1/1080x1920/yFEyEd_oiLJqxobi.mp4?tag=16,2024-11-01 10-25-vid_117.mp4,"Trump Abortion Bans have had devastating consequences for women across America.

Donald Trump is the architect of this health care crisis. If elected, he will go even further to ban abortion nationwide and strip away reproductive freedom in all 50 states. https://t.co/eglE7Smdrr",11944,3663,5450
2024/11/1 3:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852073078253093104/photo/1,Image,https://pbs.twimg.com/media/GbPiogRWEAAYS5e.jpg,2024-11-01 03-40-img_119.jpg,"Philadelphia, this election is in your hands. 

Let’s make sure we get out there and fight for it.  

https://t.co/ZaRpcqNdUT https://t.co/30hvIUCqCs",8510,2287,1627
2024/11/1 0:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1852025307563221052/photo/1,Image,https://pbs.twimg.com/media/GbO3L3YW4AQPFvr.png,2024-11-01 00-30-img_123.jpg,"We believe in the promise of America—and we will vote for it. 

https://t.co/VbrfuqVy9P https://t.co/tR0g8gKX5I",7168,2081,2110
2024/10/31 22:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1851987757037436957/photo/1,Image,https://pbs.twimg.com/media/GbOVCIzW0AAaMG9.jpg,2024-10-31 22-01-img_125.jpg,We are putting working families first. https://t.co/XH5zEvKdcE,12944,3008,4433
